Date,Current Ratio,Quick Ratio,Current Assets,Long-term debt to equity ratio,Share Holder Equity,Debt to Equity Ratio,Percentage of net profit to sale,Percentage of operating profit to sale,Percentage of Gross profit to sale,ROA,ROE,EPS,P/E,P/S,Stock book value,Stock Price,ROI,MarketReturn,Company,RealReturn,Risk,RealReturnClass,RiskClass
2017-09-30,1.02,0.98,2795,13027.0,10325,1.2617,0.055,0.1657,0.4261,0.0206,0.0578,0.26,9.4,1.72,1.56,31.96,0.0765,2519.360107421875,MGM,0.1551,0.2475,,
2017-06-30,0.93,0.89,2485,12725.0,10231,1.2438,0.0941,0.1919,0.4253,0.0346,0.097,0.36,30.48,1.69,1.7,31.09,0.0867,2423.409912109375,MGM,0.1698,0.7212,,
2017-03-31,1.02,0.98,2173,13099.0,10141,1.2917,0.1242,0.2262,0.4241,0.0448,0.1254,0.36,17.61,1.66,1.67,29.75,0.0995,2362.719970703125,MGM,0.1948,0.9051,,
2016-12-31,0.97,0.93,2230,12979.0,9969,1.3019,0.1162,0.2192,0.4176,0.0408,0.1181,0.04,12.02,1.49,1.47,25.97,0.0944,2238.830078125,MGM,0.2033,0.3606,,
2016-09-30,1.04,0.99,2214,12786.0,9917,1.2893,0.0322,0.0654,0.4166,0.0113,0.0338,0.93,14.17,1.64,1.57,27.21,0.0282,2168.27001953125,MGM,0.1253,4.681,,
2016-06-30,1.67,1.61,3194,12365.0,9527,1.2979,-0.0194,0.0207,0.4043,-0.0067,-0.0202,0.83,49.13,1.51,1.42,24.56,0.0087,2098.860107421875,MGM,0.0371,1.3789,,
2016-03-31,1.15,1.1,2402,12686.0,7865,1.613,-0.0608,-0.0259,0.3961,-0.0211,-0.0647,0.12,0.0,1.34,1.27,21.36,-0.0111,2059.739990234375,MGM,-0.0025,1.4001,,
2015-12-31,1.08,1.03,2409,12368.0,7764,1.593,-0.0487,-0.017,0.3878,-0.0169,-0.053,-1.44,0.0,1.26,1.45,20.23,-0.0072,2043.93994140625,MGM,-0.0182,0.2758,,
2015-09-30,1.32,1.27,2582,12821.0,9240,1.3876,-0.001,0.1393,0.3805,-0.0003,-0.0011,0.12,0.0,1.32,1.56,21.44,0.0605,1920.030029296875,MGM,0.0529,4.7871,,
2015-06-30,1.17,1.13,3267,12495.0,9177,1.3616,-0.0099,0.1352,0.3734,-0.0036,-0.0117,0.17,0.0,1.02,1.06,17.41,0.0618,2063.110107421875,MGM,0.126,0.0919,,
2015-03-31,1.56,1.51,2957,14552.0,7653,1.9015,-0.0084,0.133,0.3693,-0.0031,-0.0105,0.33,0.0,0.95,1.06,17.22,0.0628,2067.889892578125,MGM,0.1285,0.0707,,
2014-12-31,0.89,0.86,3027,12805.0,7628,1.6787,-0.0148,0.1311,0.3683,-0.0058,-0.019,-0.69,0.0,1.04,1.27,19.85,0.065,2058.89990234375,MGM,0.1319,0.1556,,
2014-09-30,0.59,0.56,1991,11724.0,7899,1.4842,0.0127,0.1368,0.3665,0.0051,0.0165,-0.04,0.0,1.0,1.3,20.18,0.068,1972.2900390625,MGM,0.1374,0.2121,,
2014-06-30,0.85,0.81,2166,12607.0,7942,1.5874,0.0126,0.1349,0.3664,0.005,0.0163,0.22,71.66,1.06,1.34,21.5,0.0658,1960.22998046875,MGM,0.1383,0.1556,,
2014-03-31,0.91,0.87,1971,12931.0,7823,1.6529,-0.0074,0.1241,0.364,-0.0029,-0.0096,0.2,92.27,1.23,1.54,24.91,0.0597,1872.3399658203125,MGM,0.1294,0.4313,,
2013-12-31,1.23,1.18,2719,13447.0,7860,1.7108,-0.0174,0.116,0.362,-0.0066,-0.0218,-0.12,0.0,1.2,1.53,24.4,0.0537,1848.3599853515625,MGM,0.1166,0.4243,,
2013-09-30,1.06,1.01,2284,13035.0,7827,1.6654,-0.1389,0.0431,0.36,-0.0514,-0.1682,-0.05,0.0,1.11,1.38,22.19,0.0194,1681.550048828125,MGM,0.0741,2.4254,,
2013-06-30,1.05,1.01,2210,13112.0,7857,1.6688,-0.1589,0.0306,0.3583,-0.0563,-0.1801,-0.19,0.0,0.99,1.21,19.29,0.0131,1606.280029296875,MGM,0.0328,0.4455,,
2013-03-31,1.3,1.25,2439,13691.0,7879,1.7377,-0.1672,0.0249,0.3587,-0.0574,-0.178,0.01,0.0,0.73,0.87,13.95,0.0103,1569.18994140625,MGM,0.0235,0.198,,
2012-12-31,1.3,1.25,2507,13589.0,8116,1.6743,-0.1929,0.0132,0.3535,-0.065,-0.1948,-2.51,0.0,0.66,0.77,12.41,0.0054,1426.18994140625,MGM,0.0158,0.3465,,
2012-09-30,1.65,1.6,3348,13825.0,9266,1.492,-0.0717,0.065,0.3515,-0.0238,-0.0691,-0.37,0.0,0.59,0.66,10.98,0.0259,1440.6700439453125,MGM,0.0314,1.4496,,
2012-06-30,1.39,1.33,2677,13225.0,9412,1.4051,-0.0656,0.0626,0.3522,-0.0218,-0.062,-0.3,0.0,0.56,0.54,10.14,0.0249,1362.1600341796875,MGM,0.0514,0.0707,,
2012-03-31,1.37,1.31,2594,13360.0,9491,1.4076,0.3463,0.4732,0.3533,0.1084,0.3036,-0.44,0.0,0.58,0.55,10.53,0.1776,1408.469970703125,MGM,0.2069,10.7975,,
2011-12-31,1.61,1.55,2813,13470.0,9882,1.3631,0.3967,0.5169,0.3596,0.1226,0.3799,-0.17,2.43,0.77,0.66,12.85,0.1931,1257.5999755859375,MGM,0.405,1.096,,
2011-09-30,1.35,1.3,2722,13099.0,9942,1.3175,0.439,0.5789,0.3652,0.1332,0.4782,-0.25,1.77,0.66,0.49,9.84,0.2153,1131.4200439453125,MGM,0.45,1.5698,,
2011-06-30,1.13,1.07,1793,12630.0,10045,1.2573,0.4545,0.5895,0.3736,0.1378,0.6281,6.22,1.59,0.62,0.43,8.77,0.2215,1320.6400146484375,MGM,0.4845,0.4384,,
2011-03-31,1.17,1.08,1366,12081.0,2919,4.1387,-0.234,-0.16,0.3744,-0.0744,-0.5089,-0.18,2.48,0.94,0.61,12.47,-0.0641,1325.8299560546875,MGM,0.1432,20.195,,
2010-12-31,1.17,1.09,1456,12048.0,2932,4.1091,-0.2373,-0.1914,0.3734,-0.0727,-0.475,-0.25,0.0,0.92,2.08,12.41,-0.0742,1257.6400146484375,MGM,-0.1335,0.7142,,
2010-09-30,0.98,0.91,1289,12624.0,2540,4.9701,-0.286,-0.2895,0.3752,-0.0838,-0.5313,-0.72,0.0,1.03,2.33,14.01,-0.1089,1141.199951171875,MGM,-0.175,2.4537,,
2010-06-30,1.5,1.42,1792,13047.0,2849,4.5795,-0.3594,-0.4169,0.3845,-0.1015,-0.5851,-2.0,0.0,0.75,1.85,10.64,-0.1512,1030.7099609375,MGM,-0.2436,2.9911,,
2010-03-31,1.53,1.45,1781,12695.0,3781,3.3576,-0.2503,-0.2229,0.3959,-0.0682,-0.3517,-0.22,0.0,0.64,1.41,9.1,-0.0783,1169.4300537109375,MGM,-0.2177,5.1548,,
2009-12-31,1.28,1.24,3054,12976.0,3870,3.353,-0.215,-0.1604,0.406,-0.0571,-0.2987,-1.49,0.0,0.76,1.32,11.32,-0.0694,1115.0999755859375,MGM,-0.1423,0.6293,,
2022-01-31,0.85,0.46,1980,4565.0,3352,1.3619,0.1109,0.1665,0.3139,0.0778,0.2892,0.7,14.97,1.68,4.14,46.86,0.1734,4515.5498046875,CPB,0.3841,0.4384,,
2021-10-31,0.8,0.39,1876,4567.0,3237,1.4109,0.114,0.1744,0.3249,0.0797,0.31,0.86,14.33,1.59,3.91,43.43,0.1832,4605.3798828125,CPB,0.3884,0.693,,
2021-07-31,0.93,0.42,1695,5010.0,3154,1.5885,0.1182,0.1823,0.3316,0.0828,0.3383,0.95,12.46,1.42,3.64,39.0,0.1941,4395.259765625,CPB,0.4129,0.7707,,
2021-04-30,0.94,0.51,1863,4997.0,2995,1.6684,0.0918,0.1494,0.3411,0.0653,0.2841,0.52,12.86,1.52,4.05,42.31,0.1666,4181.169921875,CPB,0.393,1.9445,,
2021-01-31,0.91,0.61,2535,4996.0,2925,1.708,0.0901,0.1452,0.3475,0.0646,0.2979,0.8,17.49,1.6,4.64,45.83,0.1679,3714.239990234375,CPB,0.3625,0.0919,,
2020-10-31,0.85,0.53,2463,4996.0,2773,1.8017,0.2002,0.1414,0.3474,0.1441,0.6797,1.02,17.29,1.56,4.75,45.83,0.1639,3269.9599609375,CPB,0.3593,0.2828,,
2020-07-31,0.78,0.49,2385,4994.0,2569,1.9439,0.1873,0.1274,0.3451,0.1306,0.7318,0.29,7.58,1.52,4.82,44.11,0.1442,3271.1201171875,CPB,0.3317,1.393,,
2020-04-30,0.84,0.62,2746,5191.0,2581,2.0112,0.1834,0.1223,0.3417,0.1212,0.8246,0.55,8.69,1.63,5.47,46.52,0.1305,2912.429931640625,CPB,0.2935,0.9687,,
2020-01-31,0.61,0.31,1556,4919.0,2499,1.9684,0.1795,0.1232,0.3393,0.1122,0.9513,3.97,9.24,1.69,5.45,46.58,0.1231,3225.52001953125,CPB,0.2697,0.5233,,
2019-10-31,0.6,0.34,2053,6706.0,1249,5.3691,0.0226,0.1199,0.3344,0.0135,0.1501,0.55,9.38,1.68,5.41,44.76,0.1135,3037.56005859375,CPB,0.2506,0.6788,,
2019-07-31,0.58,0.33,1967,7103.0,1112,6.3876,0.026,0.1208,0.3322,0.0152,0.1674,-0.02,70.87,1.59,10.28,42.52,0.1098,2980.3798828125,CPB,0.2358,0.2616,,
2019-04-30,0.62,0.36,2161,7507.0,1237,6.0687,0.0366,0.1387,0.3201,0.022,0.2361,0.28,54.61,1.4,10.2,37.68,0.1288,2945.830078125,CPB,0.2527,1.3435,,
2019-01-31,0.7,0.37,2295,8003.0,1278,6.2621,-0.0194,0.1296,0.3183,-0.0114,-0.1198,-0.2,33.95,1.24,8.51,34.96,0.117,2704.10009765625,CPB,0.2609,0.8344,,
2018-10-31,0.69,0.35,2521,8001.0,1415,5.6544,0.0212,0.1198,0.325,0.0138,0.1171,0.64,0.0,1.13,7.47,31.73,0.1252,2711.739990234375,CPB,0.2568,0.5798,,
2018-07-31,0.64,0.39,2296,7991.0,1373,5.8201,0.0309,0.1306,0.3334,0.0231,0.1626,0.31,56.79,1.19,7.13,33.51,0.1632,2816.2900390625,CPB,0.3088,2.687,,
2018-04-30,0.68,0.37,2329,8080.0,1411,5.7264,0.0615,0.1589,0.3504,0.0506,0.2898,-1.31,42.2,1.3,7.96,36.29,0.23,2648.050048828125,CPB,0.4307,4.7235,,
2018-01-31,0.64,0.35,1928,2247.0,1949,1.1529,0.1341,0.1773,0.3579,0.1349,0.6225,0.95,22.57,1.38,7.65,35.88,0.347,2823.81005859375,CPB,0.6568,8.2731,,
2017-10-31,0.77,0.39,1996,2269.0,1689,1.3434,0.1108,0.1726,0.364,0.1141,0.5521,0.91,11.67,1.57,6.27,40.62,0.3467,2575.260009765625,CPB,0.814,0.0212,,
2017-07-31,0.79,0.42,1900,2499.0,1645,1.5191,0.1124,0.1774,0.3707,0.1152,0.5712,1.04,14.35,1.6,7.31,41.04,0.3596,2470.300048828125,CPB,0.831,0.9122,,
2017-04-30,0.76,0.43,1790,2270.0,1490,1.5235,0.0617,0.1166,0.3631,0.0632,0.32,0.58,15.72,1.77,8.31,45.42,0.2417,2384.199951171875,CPB,0.6882,8.3368,,
2017-01-31,0.78,0.44,1896,2293.0,1479,1.5504,0.0627,0.1126,0.3617,0.0631,0.3164,0.33,30.9,1.92,10.02,49.13,0.2269,2278.8701171875,CPB,0.5234,1.0465,,
2016-10-31,0.78,0.43,2146,2298.0,1598,1.438,0.083,0.1384,0.3613,0.0825,0.4178,0.94,33.01,2.06,10.89,52.81,0.2747,2126.14990234375,CPB,0.5639,3.38,,
2016-07-31,0.75,0.38,1908,2314.0,1533,1.5095,0.0707,0.1206,0.3492,0.0697,0.3667,-0.26,21.63,1.79,8.81,45.85,0.2384,2173.60009765625,CPB,0.5786,2.5668,,
2016-04-30,0.86,0.51,2042,2552.0,1674,1.5245,0.083,0.1305,0.3509,0.0813,0.4418,0.59,29.0,2.04,10.49,52.2,0.2571,2065.300048828125,CPB,0.5568,1.3223,,
2016-01-31,0.83,0.5,2132,2551.0,1524,1.6739,0.0819,0.1322,0.3524,0.0813,0.4444,0.85,22.58,2.02,9.5,51.49,0.2628,1940.239990234375,CPB,0.5875,0.4031,,
2015-10-31,0.81,0.44,2337,2551.0,1410,1.8092,0.0762,0.122,0.3415,0.0764,0.4159,0.62,20.63,1.83,9.5,46.84,0.2484,2079.360107421875,CPB,0.5765,1.0182,,
2015-07-31,0.75,0.39,2093,2539.0,1377,1.8439,0.0824,0.1304,0.3442,0.0832,0.438,0.07,20.15,1.63,9.21,41.91,0.269,2103.840087890625,CPB,0.5842,1.4566,,
2015-04-30,0.82,0.44,1902,2553.0,1585,1.6107,0.1012,0.1602,0.3548,0.104,0.5289,0.57,18.38,1.57,9.11,40.45,0.3384,2085.510009765625,CPB,0.6984,4.9073,,
2015-01-31,0.73,0.41,2090,2253.0,1514,1.4881,0.101,0.1597,0.3511,0.104,0.5315,0.71,15.12,1.39,7.15,36.43,0.3469,1994.989990234375,CPB,0.8027,0.601,,
2014-10-31,0.74,0.4,2358,2244.0,1606,1.3973,0.1127,0.1616,0.3576,0.116,0.6078,0.78,15.36,1.41,7.63,37.02,0.356,2018.050048828125,CPB,0.8264,0.6435,,
2014-07-31,0.7,0.36,2100,2244.0,1603,1.3999,0.1047,0.1532,0.3593,0.1042,0.5834,0.59,12.77,1.34,6.92,35.51,0.3396,1930.6700439453125,CPB,0.8165,1.1597,,
2014-04-30,0.69,0.39,1947,2247.0,1591,1.4123,0.0643,0.1396,0.3551,0.0625,0.3773,0.58,12.86,1.27,6.48,33.19,0.3064,1883.949951171875,CPB,0.7501,2.3476,,
2014-01-31,0.68,0.4,2174,2247.0,1399,1.6061,0.064,0.1354,0.3591,0.0613,0.3949,1.03,21.85,1.4,7.07,36.06,0.2888,1782.5899658203125,CPB,0.6837,1.2445,,
2013-10-31,0.63,0.37,2587,2247.0,1345,1.6706,0.0481,0.1269,0.358,0.0447,0.3066,0.54,19.78,1.26,7.23,32.44,0.2591,1756.5400390625,CPB,0.6227,2.1001,,
2013-07-31,0.68,0.4,2221,2544.0,1210,2.1025,0.0569,0.1341,0.3616,0.0537,0.3837,-0.51,27.49,1.31,7.77,33.26,0.2676,1685.72998046875,CPB,0.596,0.601,,
2013-04-30,0.84,0.5,2177,2944.0,1313,2.2422,0.1007,0.1414,0.3682,0.0923,0.6686,0.57,25.03,1.43,9.36,36.29,0.2741,1597.5699462890625,CPB,0.615,0.4596,,
2013-01-31,0.78,0.48,2264,2940.0,1155,2.5455,0.1019,0.1451,0.3753,0.0976,0.6703,0.6,15.21,1.53,8.5,35.75,0.2949,1498.1099853515625,CPB,0.6498,1.4708,,
2012-10-31,0.78,0.47,2401,2940.0,1097,2.68,0.1047,0.1533,0.3847,0.1064,0.6774,0.78,12.14,1.23,7.66,28.28,0.3299,1412.1600341796875,CPB,0.7221,2.4749,,
2012-07-31,0.86,0.51,1771,2004.0,898,2.2316,0.1079,0.161,0.3916,0.1162,0.6828,0.4,11.19,1.17,7.57,26.52,0.3561,1379.3199462890625,CPB,0.8035,1.8526,,
2012-04-30,0.93,0.57,1767,2006.0,1272,1.577,0.1044,0.1559,0.3923,0.1104,0.6289,0.55,10.25,1.1,8.58,24.69,0.3269,1397.9100341796875,CPB,0.7994,2.0648,,
2012-01-31,0.89,0.55,1918,2008.0,1197,1.6775,0.1061,0.1621,0.3964,0.1111,0.6665,0.64,10.78,1.13,6.21,25.01,0.334,1312.4100341796875,CPB,0.7701,0.502,,
2011-10-31,1.04,0.61,2123,2422.0,1167,2.0754,0.1106,0.166,0.3993,0.1165,0.7468,0.82,9.93,1.05,6.15,23.24,0.3523,1253.300048828125,CPB,0.804,1.294,,
2011-07-31,0.99,0.6,1963,2427.0,1096,2.2144,0.1127,0.1697,0.4043,0.1194,0.7735,0.32,10.03,1.11,6.58,24.16,0.3757,1292.280029296875,CPB,0.8604,1.6546,,
2011-04-30,1.0,0.66,1842,2431.0,1071,2.2698,0.1066,0.17,0.4033,0.1233,0.8138,0.57,9.88,1.1,6.95,23.8,0.4233,1363.6099853515625,CPB,0.958,3.3658,,
2011-01-31,0.79,0.5,1914,1937.0,892,2.1715,0.1042,0.1683,0.4053,0.1238,0.7899,0.71,9.87,1.05,7.15,23.99,0.4502,1286.1199951171875,CPB,1.0641,1.9021,,
2010-10-31,0.86,0.52,2124,1946.0,1104,1.7627,0.1058,0.1719,0.4082,0.1282,0.7788,0.82,10.29,1.07,8.75,24.17,0.444,1183.260009765625,CPB,1.0941,0.4384,,
2010-07-31,0.82,0.47,1687,1945.0,929,2.0936,0.1081,0.1756,0.4104,0.1336,0.8288,0.32,10.69,1.14,7.7,25.45,0.4496,1101.5999755859375,CPB,1.0932,0.396,,
2010-04-30,0.68,0.38,1431,1542.0,1096,1.4069,0.1025,0.1699,0.4127,0.128,0.8277,0.49,10.29,1.12,9.05,25.01,0.4319,1186.68994140625,CPB,1.0757,1.2516,,
2010-01-31,1.0,0.57,1632,2250.0,1026,2.193,0.1049,0.1717,0.4114,0.1297,0.8267,0.74,10.78,1.12,7.65,24.79,0.4146,1073.8699951171875,CPB,1.0256,1.2233,,
2009-10-31,0.93,0.51,1852,2249.0,955,2.355,0.102,0.1677,0.4085,0.1269,0.7983,0.87,9.88,1.04,7.5,22.71,0.4124,1036.18994140625,CPB,0.998,0.1556,,
2021-12-31,1.61,0.0,11536,27428.0,11840,2.3166,0.1033,0.2177,0.5689,0.0347,0.1767,0.5,5.36,0.61,0.93,11.05,0.1092,4766.18017578125,LUMN,0.2317,0.0849,,
2021-09-30,1.41,0.0,11701,27260.0,11183,2.4376,-0.0383,0.0659,0.5676,-0.013,-0.0674,0.51,6.29,0.66,1.04,12.02,0.0332,4307.5400390625,LUMN,0.146,5.374,,
2021-06-30,0.58,0.0,3746,28574.0,11706,2.441,-0.0465,0.053,0.5694,-0.0157,-0.0787,0.46,0.0,0.63,1.07,11.65,0.0261,4297.5,LUMN,0.0602,0.502,,
2021-03-31,0.42,0.0,3293,27599.0,11303,2.4417,-0.0522,0.0472,0.5693,-0.0175,-0.0863,0.44,0.0,0.67,1.18,12.52,0.0229,3972.889892578125,LUMN,0.0496,0.2263,,
2020-12-31,0.48,0.0,3176,29410.0,11162,2.6348,-0.0595,0.0464,0.5687,-0.0197,-0.0955,-2.12,0.0,0.64,1.18,12.08,0.0217,3756.070068359375,LUMN,0.0451,0.0849,,
2020-09-30,0.6,0.0,3504,31105.0,13689,2.2723,0.0613,0.1732,0.5711,0.02,0.095,0.34,0.0,0.45,0.85,8.66,0.0794,3363.0,LUMN,0.1028,4.08,,
2020-06-30,0.65,0.0,4858,31414.0,13462,2.3335,0.0577,0.1746,0.5702,0.0189,0.0902,0.35,7.35,0.45,0.7,8.75,0.0798,3100.2900390625,LUMN,0.1655,0.0283,,
2020-03-31,0.82,0.0,4690,33481.0,13291,2.5191,0.0569,0.1765,0.5734,0.0188,0.0894,0.29,7.53,0.43,0.69,8.51,0.0805,2584.590087890625,LUMN,0.1667,0.0495,,
2019-12-31,0.66,0.0,4768,32394.0,13470,2.4049,-0.2455,-0.127,0.5743,-0.0814,-0.3876,0.22,6.92,0.4,0.65,7.82,-0.0579,3230.780029296875,LUMN,0.0179,9.7864,,
2019-09-30,0.7,0.0,4589,33381.0,13674,2.4412,-0.3752,-0.257,0.5884,-0.1196,-0.5205,0.28,0.0,0.53,0.87,10.7,-0.1096,2976.739990234375,LUMN,-0.1612,3.6557,,
2019-06-30,0.6,0.0,3878,33193.0,13692,2.4243,-0.3684,-0.254,0.5817,-0.1163,-0.4542,0.35,0.0,0.51,0.79,9.94,-0.1047,2941.760009765625,LUMN,-0.2028,0.3465,,
2019-03-31,0.71,0.0,3820,34858.0,13543,2.5739,-0.3632,-0.2574,0.5696,-0.1134,-0.4049,-5.77,0.0,0.46,0.73,9.16,-0.1023,2834.39990234375,LUMN,-0.1963,0.1697,,
2018-12-31,0.69,0.0,3820,35409.0,19828,1.7858,-0.0767,0.0252,0.5572,-0.0237,-0.0778,-2.26,0.0,0.44,0.73,9.12,0.0097,2506.85009765625,LUMN,-0.0936,7.9196,,
2018-09-30,0.78,0.0,4114,35749.0,22803,1.5677,0.0781,0.1277,0.5344,0.0241,0.0775,0.25,0.0,0.54,0.62,11.3,0.049,2913.97998046875,LUMN,0.0592,2.7789,,
2018-06-30,0.99,0.0,4451,36878.0,22989,1.6042,0.0762,0.1192,0.5304,0.0235,0.078,0.27,8.12,0.61,0.73,15.35,0.0462,2718.3701171875,LUMN,0.0975,0.198,,
2018-03-31,0.88,0.0,4183,36940.0,23443,1.5757,0.0692,0.1097,0.5298,0.0213,0.0735,0.11,7.27,0.49,0.62,13.17,0.0432,2640.8701171875,LUMN,0.0914,0.2121,,
2017-12-31,0.86,0.0,4194,37283.0,23491,1.5871,0.0787,0.1138,0.5354,0.0248,0.0884,1.71,7.17,0.39,0.52,11.26,0.0478,2673.610107421875,LUMN,0.0931,0.3253,,
2017-09-30,0.83,0.0,2694,24854.0,12960,1.9177,0.0189,0.1137,0.5407,0.0064,0.0238,0.17,6.3,0.36,0.5,11.09,0.0544,2519.360107421875,LUMN,0.1048,0.4667,,
2017-06-30,0.9,0.0,2908,24881.0,13086,1.9013,0.022,0.1176,0.5461,0.0078,0.0279,0.03,20.85,0.39,0.51,12.09,0.06,2423.409912109375,LUMN,0.1177,0.396,,
2017-03-31,0.98,0.0,4968,18180.0,13306,1.3663,0.032,0.1317,0.5508,0.0118,0.0405,0.3,21.55,0.47,0.62,14.87,0.0715,2362.719970703125,LUMN,0.1358,0.8132,,
2016-12-31,0.97,0.0,5162,18185.0,13399,1.3572,0.0358,0.1335,0.555,0.0133,0.0453,0.08,14.1,0.45,0.59,14.38,0.0721,2238.830078125,LUMN,0.1488,0.0424,,
2016-09-30,0.58,0.0,2728,18184.0,13892,1.309,0.0522,0.1503,0.5605,0.0195,0.0659,0.28,12.23,0.44,0.58,14.19,0.0813,2168.27001953125,LUMN,0.1593,0.6505,,
2016-06-30,0.58,0.0,2791,18165.0,13985,1.2989,0.0547,0.1523,0.5649,0.0204,0.0692,0.36,9.42,0.49,0.63,16.01,0.0828,2098.860107421875,LUMN,0.1708,0.1061,,
2016-03-31,0.77,0.0,2926,19508.0,14036,1.3899,0.0517,0.1467,0.5649,0.0191,0.0648,0.44,9.28,0.51,0.65,16.61,0.079,2059.739990234375,LUMN,0.1683,0.2687,,
2015-12-31,0.58,0.0,2650,18722.0,14060,1.3316,0.0491,0.1441,0.5655,0.018,0.0609,0.61,10.61,0.56,0.7,17.94,0.077,2043.93994140625,LUMN,0.1621,0.1414,,
2015-09-30,0.6,0.0,3350,18504.0,14250,1.2985,0.0408,0.1308,0.5612,0.0148,0.0497,0.37,8.73,0.43,0.54,13.88,0.0686,1920.030029296875,LUMN,0.1509,0.594,,
2015-06-30,0.69,0.0,3305,18834.0,14587,1.2911,0.0399,0.1291,0.5613,0.0143,0.0468,0.26,10.45,0.43,0.53,13.59,0.0658,2063.110107421875,LUMN,0.1389,0.198,,
2015-03-31,0.97,0.0,3468,20254.0,14765,1.3718,0.0424,0.1341,0.5641,0.0152,0.0484,0.34,12.36,0.49,0.6,15.58,0.0674,2067.889892578125,LUMN,0.1376,0.1131,,
2014-12-31,0.69,0.0,2696,19953.0,15023,1.3282,0.0428,0.1337,0.5649,0.0153,0.0476,0.34,13.45,0.57,0.69,18.03,0.0668,2058.89990234375,LUMN,0.1387,0.0424,,
2014-09-30,0.88,0.0,4018,19982.0,16445,1.2151,0.0454,0.1416,0.5703,0.0161,0.0491,0.33,15.07,0.64,0.77,20.35,0.07,1972.2900390625,LUMN,0.1415,0.2263,,
2014-06-30,0.81,0.0,3598,19771.0,16598,1.1912,-0.0226,0.0697,0.5735,-0.008,-0.0244,0.34,14.51,0.66,0.72,20.75,0.0343,1960.22998046875,LUMN,0.1067,2.5244,,
2014-03-31,0.81,0.0,3748,19814.0,16798,1.1795,-0.0184,0.0731,0.578,-0.0064,-0.0193,0.35,0.0,0.58,0.62,18.13,0.0354,1872.3399658203125,LUMN,0.0709,0.0778,,
2013-12-31,0.89,0.0,3907,20181.0,17191,1.1739,-0.0132,0.0803,0.5851,-0.0045,-0.0134,0.44,0.0,0.53,0.55,16.21,0.0383,1848.3599853515625,LUMN,0.0751,0.2051,,
2013-09-30,0.96,0.0,3812,20391.0,16714,1.22,-0.0135,0.0815,0.5868,-0.0046,-0.0134,-1.76,0.0,0.52,0.52,15.45,0.0387,1681.550048828125,LUMN,0.0785,0.0283,,
2013-06-30,0.97,0.0,3648,20283.0,18400,1.1023,0.0588,0.1594,0.5867,0.0199,0.0558,0.44,0.0,0.5,0.53,14.96,0.0746,1606.280029296875,LUMN,0.1162,2.5385,,
2013-03-31,0.85,0.0,3875,19595.0,18856,1.0392,0.0478,0.1554,0.5865,0.0161,0.0444,0.48,9.64,0.56,0.54,16.58,0.0725,1569.18994140625,LUMN,0.1525,0.1485,,
2012-12-31,0.79,0.0,3638,19400.0,19289,1.0058,0.0422,0.1476,0.5843,0.0141,0.0386,0.38,11.59,0.55,0.53,16.23,0.068,1426.18994140625,LUMN,0.1454,0.3182,,
2012-09-30,0.78,0.0,3833,19508.0,20197,0.9659,0.0353,0.1399,0.5826,0.0117,0.0318,0.43,14.35,0.6,0.58,17.79,0.0632,1440.6700439453125,LUMN,0.1355,0.3394,,
2012-06-30,0.74,0.0,3847,19682.0,20311,0.969,0.0282,0.1295,0.5828,0.0093,0.0248,0.12,17.17,0.58,0.56,18.03,0.0574,1362.1600341796875,LUMN,0.1242,0.4101,,
2012-03-31,0.87,0.0,4882,20667.0,20638,1.0014,0.0308,0.1213,0.5852,0.01,0.0264,0.32,20.38,0.56,0.53,17.33,0.0527,1408.469970703125,LUMN,0.1131,0.3323,,
2011-12-31,0.88,0.0,3517,21356.0,20827,1.0254,0.0372,0.1319,0.588,0.0121,0.0308,-0.03,18.48,0.54,0.5,16.63,0.0564,1257.5999755859375,LUMN,0.1121,0.2616,,
2011-09-30,0.8,0.0,3808,21142.0,21976,0.962,0.0548,0.1593,0.5963,0.0175,0.0433,0.22,12.38,0.54,0.47,15.72,0.0669,1131.4200439453125,LUMN,0.1271,0.7425,,
2011-06-30,0.99,0.0,5007,19734.0,21641,0.9119,0.081,0.2023,0.6129,0.0256,0.0613,0.19,7.49,0.53,0.39,13.71,0.0843,1320.6400146484375,LUMN,0.1568,1.2304,,
2011-03-31,1.06,1.03,1141,7168.0,9659,0.7421,0.1294,0.2852,0.6323,0.0407,0.0934,0.69,6.92,0.67,0.46,16.39,0.1178,1325.8299560546875,LUMN,0.212,2.3688,,
2010-12-31,1.13,0.0,1143,7316.0,9647,0.7584,0.1338,0.2925,0.6387,0.0424,0.0984,0.74,5.54,0.72,0.52,16.56,0.1228,1257.6400146484375,LUMN,0.2551,0.3536,,
2010-09-30,0.74,0.72,1227,7062.0,9606,0.7352,0.1327,0.2957,0.6457,0.0425,0.0996,0.76,5.76,0.77,0.57,18.09,0.1265,1141.199951171875,LUMN,0.2648,0.2616,,
2010-06-30,0.67,0.64,1084,7179.0,9551,0.7516,0.1372,0.2731,0.6458,0.0443,0.1054,0.79,4.8,0.57,0.48,15.21,0.1186,1030.7099609375,LUMN,0.2601,0.5586,,
2010-03-31,0.59,0.57,1041,7221.0,9501,0.76,0.1351,0.2628,0.644,0.0438,0.1052,0.84,3.77,0.46,0.4,12.59,0.1145,1169.4300537109375,LUMN,0.2467,0.2899,,
